call_id,issue_type,call_duration_seconds,duration_ratio,num_turns,transcript_text,csat_score,csat_range,resolution_status,repeat_contact,emotional_arc,duration_ordinal,intent_account,intent_billing,intent_complaint,intent_delivery,intent_login,intent_network,intent_payment,intent_refund,intent_subscription,intent_technical,talk_time_ratio,interruption_count,resolution_flag,avg_agent_words,avg_customer_words,mean_sentiment,last_20_sentiment,std_sentiment,empathy_density,apology_count,transfer_count,duration_deviation
2231,billing,477,0.97,29,Turn 1: CUSTOMER: third time calling | Turn 2: AGENT: thanks for waiting | Turn 3: CUSTOMER: this is taking too long | Turn 4: AGENT: please hold for a moment | Turn 5: CUSTOMER: I need this resolved today | Turn 6: AGENT: I will escalate this | Turn 7: CUSTOMER: thanks for the support | Turn 8: AGENT: sorry for the trouble | Turn 9: CUSTOMER: I am not happy with the service | Turn 10: AGENT: I appreciate your patience | Turn 11: CUSTOMER: still confused | Turn 12: AGENT: let me verify your details | Turn 13: CUSTOMER: I am not happy with the service | Turn 14: AGENT: I am looking into your issue | Turn 15: CUSTOMER: this makes no sense | Turn 16: AGENT: is there anything else | Turn 17: CUSTOMER: why is this happening again | Turn 18: AGENT: I am looking into your issue | Turn 19: CUSTOMER: thanks that solved it | Turn 20: AGENT: thank you for calling | Turn 21: CUSTOMER: this is annoying honestly | Turn 22: AGENT: we will fix this | Turn 23: CUSTOMER: this is taking too long | Turn 24: AGENT: I appreciate your patience | Turn 25: CUSTOMER: this is taking too long | Turn 26: AGENT: I understand your frustration | Turn 27: CUSTOMER: okay that helps | Turn 28: AGENT: I appreciate your patience | Turn 29: CUSTOMER: this should not happen,1,low,unresolved,0.0,flat,1,False,True,False,False,False,False,False,False,False,False,0.483,4,0,5.36,5.4,0.0687,0.1449,0.322,0.286,1,0,0.2971
1409,login,389,0.97,50,Turn 1: CUSTOMER: I waited so long | Turn 2: AGENT: happy to resolve this | Turn 3: CUSTOMER: thanks that solved it | Turn 4: AGENT: we will fix this | Turn 5: CUSTOMER: I am not happy with the service | Turn 6: AGENT: is there anything else | Turn 7: CUSTOMER: finally someone answered | Turn 8: AGENT: I understand your frustration | Turn 9: CUSTOMER: really appreciate your help | Turn 10: AGENT: happy to resolve this | Turn 11: CUSTOMER: I waited so long | Turn 12: AGENT: happy to resolve this | Turn 13: CUSTOMER: why is this happening again | Turn 14: AGENT: glad to help | Turn 15: CUSTOMER: I waited so long | Turn 16: AGENT: happy to resolve this | Turn 17: CUSTOMER: I need this resolved today | Turn 18: AGENT: we are working on it | Turn 19: CUSTOMER: this keeps happening | Turn 20: AGENT: we are working on it | Turn 21: CUSTOMER: please check again | Turn 22: AGENT: I understand your frustration | Turn 23: CUSTOMER: nothing is working | Turn 24: AGENT: sorry for the trouble | Turn 25: CUSTOMER: why is this happening again | Turn 26: AGENT: thank you for your patience | Turn 27: CUSTOMER: this should not happen | Turn 28: AGENT: we will fix this | Turn 29: CUSTOMER: still confused | Turn 30: AGENT: let me check that for you | Turn 31: CUSTOMER: still confused | Turn 32: AGENT: thank you for calling | Turn 33: CUSTOMER: please check again | Turn 34: AGENT: let me verify your details | Turn 35: CUSTOMER: this should not happen | Turn 36: AGENT: your issue is important to us | Turn 37: CUSTOMER: really appreciate your help | Turn 38: AGENT: we will fix this | Turn 39: CUSTOMER: I waited so long | Turn 40: AGENT: I completely understand | Turn 41: CUSTOMER: thanks that solved it | Turn 42: AGENT: happy to resolve this | Turn 43: CUSTOMER: thanks that solved it | Turn 44: AGENT: is there anything else | Turn 45: CUSTOMER: I already tried that | Turn 46: AGENT: we will fix this | Turn 47: CUSTOMER: this keeps happening | Turn 48: AGENT: we are working on it | Turn 49: CUSTOMER: please check again | Turn 50: AGENT: your issue is important to us,1,low,unresolved,0.0,rise,0,False,False,False,False,True,False,False,False,False,False,0.5,11,0,5.32,4.8,0.1493,0.2488,0.3476,0.12,1,0,-0.44
1975,network,416,1.03,39,Turn 1: CUSTOMER: this is annoying honestly | Turn 2: AGENT: is there anything else | Turn 3: CUSTOMER: my issue is still not fixed | Turn 4: AGENT: I apologize for the inconvenience | Turn 5: CUSTOMER: I waited so long | Turn 6: AGENT: I can help you with that | Turn 7: CUSTOMER: can you please help me | Turn 8: AGENT: I understand your frustration | Turn 9: CUSTOMER: really appreciate your help | Turn 10: AGENT: is there anything else | Turn 11: CUSTOMER: really appreciate your help | Turn 12: AGENT: happy to resolve this | Turn 13: CUSTOMER: can you please help me | Turn 14: AGENT: I understand your frustration | Turn 15: CUSTOMER: I am not happy with the service | Turn 16: AGENT: glad to help | Turn 17: CUSTOMER: this keeps happening | Turn 18: AGENT: I appreciate your patience | Turn 19: CUSTOMER: I waited so long | Turn 20: AGENT: thanks for waiting | Turn 21: CUSTOMER: this is really frustrating | Turn 22: AGENT: thank you for your patience | Turn 23: CUSTOMER: okay that helps | Turn 24: AGENT: this should work now | Turn 25: CUSTOMER: this is taking too long | Turn 26: AGENT: your issue is important to us | Turn 27: CUSTOMER: really appreciate your help | Turn 28: AGENT: I will escalate this | Turn 29: CUSTOMER: this should not happen | Turn 30: AGENT: I can help you with that | Turn 31: CUSTOMER: this is annoying honestly | Turn 32: AGENT: we will fix this | Turn 33: CUSTOMER: this should not happen | Turn 34: AGENT: I will resolve this for you | Turn 35: CUSTOMER: this is annoying honestly | Turn 36: AGENT: thank you for calling | Turn 37: CUSTOMER: thanks that solved it | Turn 38: AGENT: I completely understand | Turn 39: CUSTOMER: okay that helps,5,high,resolved,0.0,flat,0,False,False,False,False,False,True,False,False,False,False,0.487,6,0,5.37,5.2,0.1925,0.2469,0.3565,0.211,0,0,-0.3886
2169,login,376,0.93,29,Turn 1: CUSTOMER: can you please help me | Turn 2: AGENT: sorry for the trouble | Turn 3: CUSTOMER: really appreciate your help | Turn 4: AGENT: thank you for your patience | Turn 5: CUSTOMER: this should not happen | Turn 6: AGENT: we will fix this | Turn 7: CUSTOMER: this is really frustrating | Turn 8: AGENT: thank you for calling | Turn 9: CUSTOMER: can you please help me | Turn 10: AGENT: this should work now | Turn 11: CUSTOMER: this is really frustrating | Turn 12: AGENT: this should work now | Turn 13: CUSTOMER: third time calling | Turn 14: AGENT: let me check that for you | Turn 15: CUSTOMER: why is this happening again | Turn 16: AGENT: let me verify your details | Turn 17: CUSTOMER: why is this happening again | Turn 18: AGENT: we are working on it | Turn 19: CUSTOMER: this is really frustrating | Turn 20: AGENT: I can help you with that | Turn 21: CUSTOMER: I need this resolved today | Turn 22: AGENT: this should work now | Turn 23: CUSTOMER: this is annoying honestly | Turn 24: AGENT: I will resolve this for you | Turn 25: CUSTOMER: please check again | Turn 26: AGENT: I understand your frustration | Turn 27: CUSTOMER: thanks that solved it | Turn 28: AGENT: your issue is important to us | Turn 29: CUSTOMER: I waited so long,4,high,resolved,0.0,rise,0,False,False,False,False,True,False,False,False,False,False,0.483,3,0,5.79,5.13,0.0849,0.173,0.3403,0.071,1,0,-0.44
1506,delivery,529,1.06,28,Turn 1: CUSTOMER: I am getting upset now | Turn 2: AGENT: let me verify your details | Turn 3: CUSTOMER: thanks for the support | Turn 4: AGENT: is there anything else | Turn 5: CUSTOMER: finally someone answered | Turn 6: AGENT: I will escalate this | Turn 7: CUSTOMER: I am not happy with the service | Turn 8: AGENT: I will resolve this for you | Turn 9: CUSTOMER: finally someone answered | Turn 10: AGENT: we are working on it | Turn 11: CUSTOMER: I don't understand the problem | Turn 12: AGENT: please hold for a moment | Turn 13: CUSTOMER: I am not happy with the service | Turn 14: AGENT: we will fix this | Turn 15: CUSTOMER: can you please help me | Turn 16: AGENT: we will fix this | Turn 17: CUSTOMER: okay that helps | Turn 18: AGENT: I am looking into your issue | Turn 19: CUSTOMER: I already tried that | Turn 20: AGENT: thank you for your patience | Turn 21: CUSTOMER: my issue is still not fixed | Turn 22: AGENT: is there anything else | Turn 23: CUSTOMER: okay that helps | Turn 24: AGENT: I completely understand | Turn 25: CUSTOMER: I am not happy with the service | Turn 26: AGENT: I apologize for the inconvenience | Turn 27: CUSTOMER: third time calling | Turn 28: AGENT: I can help you with that,3,medium,resolved,1.0,fall,1,False,False,False,True,False,False,False,False,False,False,0.5,6,0,5.64,5.64,0.0757,0.0354,0.3135,0.071,0,0,0.3371
1236,delivery,340,0.68,46,Turn 1: CUSTOMER: this makes no sense | Turn 2: AGENT: I understand your frustration | Turn 3: CUSTOMER: this is really frustrating | Turn 4: AGENT: your issue is important to us | Turn 5: CUSTOMER: this is annoying honestly | Turn 6: AGENT: I will resolve this for you | Turn 7: CUSTOMER: this is annoying honestly | Turn 8: AGENT: your issue is important to us | Turn 9: CUSTOMER: nothing is working | Turn 10: AGENT: let me verify your details | Turn 11: CUSTOMER: nothing is working | Turn 12: AGENT: happy to resolve this | Turn 13: CUSTOMER: this makes no sense | Turn 14: AGENT: I understand your frustration | Turn 15: CUSTOMER: this is taking too long | Turn 16: AGENT: let me verify your details | Turn 17: CUSTOMER: I am getting upset now | Turn 18: AGENT: please hold for a moment | Turn 19: CUSTOMER: please check again | Turn 20: AGENT: we are working on it | Turn 21: CUSTOMER: this is really frustrating | Turn 22: AGENT: I completely understand | Turn 23: CUSTOMER: this keeps happening | Turn 24: AGENT: sorry for the trouble | Turn 25: CUSTOMER: this is taking too long | Turn 26: AGENT: sorry for the trouble | Turn 27: CUSTOMER: my issue is still not fixed | Turn 28: AGENT: happy to resolve this | Turn 29: CUSTOMER: this is really frustrating | Turn 30: AGENT: thank you for calling | Turn 31: CUSTOMER: can you please help me | Turn 32: AGENT: I apologize for the inconvenience | Turn 33: CUSTOMER: this is annoying honestly | Turn 34: AGENT: I am looking into your issue | Turn 35: CUSTOMER: I waited so long | Turn 36: AGENT: sorry for the trouble | Turn 37: CUSTOMER: I am getting upset now | Turn 38: AGENT: I will resolve this for you | Turn 39: CUSTOMER: this should not happen | Turn 40: AGENT: I understand your frustration | Turn 41: CUSTOMER: this makes no sense | Turn 42: AGENT: sorry for the trouble | Turn 43: CUSTOMER: this is really frustrating | Turn 44: AGENT: I can help you with that | Turn 45: CUSTOMER: can you please help me | Turn 46: AGENT: I apologize for the inconvenience,3,medium,resolved,1.0,v_shape,0,False,False,False,True,False,False,False,False,False,False,0.5,5,0,5.7,5.17,-0.0418,-0.0983,0.3569,0.174,4,0,-0.6629
39,login,472,1.17,33,Turn 1: CUSTOMER: third time calling | Turn 2: AGENT: I completely understand | Turn 3: CUSTOMER: thanks for the support | Turn 4: AGENT: is there anything else | Turn 5: CUSTOMER: I called yesterday also | Turn 6: AGENT: I can help you with that | Turn 7: CUSTOMER: this should not happen | Turn 8: AGENT: please hold for a moment | Turn 9: CUSTOMER: okay that helps | Turn 10: AGENT: I appreciate your patience | Turn 11: CUSTOMER: really appreciate your help | Turn 12: AGENT: glad to help | Turn 13: CUSTOMER: I am getting upset now | Turn 14: AGENT: I am looking into your issue | Turn 15: CUSTOMER: this is really frustrating | Turn 16: AGENT: is there anything else | Turn 17: CUSTOMER: this is really frustrating | Turn 18: AGENT: we are working on it | Turn 19: CUSTOMER: I already tried that | Turn 20: AGENT: I apologize for the inconvenience | Turn 21: CUSTOMER: this is taking too long | Turn 22: AGENT: sorry for the trouble | Turn 23: CUSTOMER: my issue is still not fixed | Turn 24: AGENT: I will escalate this | Turn 25: CUSTOMER: I don't understand the problem | Turn 26: AGENT: I appreciate your patience | Turn 27: CUSTOMER: I waited so long | Turn 28: AGENT: sorry for the trouble | Turn 29: CUSTOMER: really appreciate your help | Turn 30: AGENT: I will escalate this | Turn 31: CUSTOMER: this should not happen | Turn 32: AGENT: I understand your frustration | Turn 33: CUSTOMER: why is this happening again,3,medium,resolved,1.0,flat,1,False,False,False,False,True,False,False,False,False,False,0.485,3,0,5.31,5.18,0.0649,-0.0316,0.3547,0.25,2,0,0.56
1919,login,348,0.86,48,Turn 1: CUSTOMER: this keeps happening | Turn 2: AGENT: let me verify your details | Turn 3: CUSTOMER: please check again | Turn 4: AGENT: I am looking into your issue | Turn 5: CUSTOMER: this is taking too long | Turn 6: AGENT: sorry for the trouble | Turn 7: CUSTOMER: this makes no sense | Turn 8: AGENT: your issue is important to us | Turn 9: CUSTOMER: I called yesterday also | Turn 10: AGENT: let me check that for you | Turn 11: CUSTOMER: I am not happy with the service | Turn 12: AGENT: sorry for the trouble | Turn 13: CUSTOMER: nothing is working | Turn 14: AGENT: I completely understand | Turn 15: CUSTOMER: I am not happy with the service | Turn 16: AGENT: we are working on it | Turn 17: CUSTOMER: I already tried that | Turn 18: AGENT: happy to resolve this | Turn 19: CUSTOMER: finally someone answered | Turn 20: AGENT: I can help you with that | Turn 21: CUSTOMER: I am not happy with the service | Turn 22: AGENT: we will fix this | Turn 23: CUSTOMER: this should not happen | Turn 24: AGENT: I will resolve this for you | Turn 25: CUSTOMER: this makes no sense | Turn 26: AGENT: is there anything else | Turn 27: CUSTOMER: please check again | Turn 28: AGENT: I apologize for the inconvenience | Turn 29: CUSTOMER: thanks for the support | Turn 30: AGENT: sorry for the trouble | Turn 31: CUSTOMER: this is taking too long | Turn 32: AGENT: thank you for your patience | Turn 33: CUSTOMER: this is really frustrating | Turn 34: AGENT: sorry for the trouble | Turn 35: CUSTOMER: nothing is working | Turn 36: AGENT: I can help you with that | Turn 37: CUSTOMER: third time calling | Turn 38: AGENT: we are working on it | Turn 39: CUSTOMER: third time calling | Turn 40: AGENT: thanks for waiting | Turn 41: CUSTOMER: still confused | Turn 42: AGENT: this should work now | Turn 43: CUSTOMER: please check again | Turn 44: AGENT: I am looking into your issue | Turn 45: CUSTOMER: thanks that solved it | Turn 46: AGENT: sorry for the trouble | Turn 47: CUSTOMER: third time calling | Turn 48: AGENT: is there anything else,4,high,resolved,0.0,flat,0,False,False,False,False,True,False,False,False,False,False,0.5,13,0,5.67,4.96,-0.0034,0.0594,0.3164,0.042,5,0,-0.44
1572,technical,515,0.99,42,Turn 1: CUSTOMER: I need this resolved today | Turn 2: AGENT: happy to resolve this | Turn 3: CUSTOMER: why is this happening again | Turn 4: AGENT: is there anything else | Turn 5: CUSTOMER: I need this resolved today | Turn 6: AGENT: please hold for a moment | Turn 7: CUSTOMER: can you please help me | Turn 8: AGENT: I understand your frustration | Turn 9: CUSTOMER: really appreciate your help | Turn 10: AGENT: we are working on it | Turn 11: CUSTOMER: this is taking too long | Turn 12: AGENT: I will escalate this | Turn 13: CUSTOMER: this is taking too long | Turn 14: AGENT: thank you for calling | Turn 15: CUSTOMER: thanks for the support | Turn 16: AGENT: thanks for waiting | Turn 17: CUSTOMER: okay that helps | Turn 18: AGENT: we are working on it | Turn 19: CUSTOMER: nothing is working | Turn 20: AGENT: I am looking into your issue | Turn 21: CUSTOMER: I already tried that | Turn 22: AGENT: your issue is important to us | Turn 23: CUSTOMER: I waited so long | Turn 24: AGENT: is there anything else | Turn 25: CUSTOMER: I am not happy with the service | Turn 26: AGENT: glad to help | Turn 27: CUSTOMER: I don't understand the problem | Turn 28: AGENT: I will resolve this for you | Turn 29: CUSTOMER: my issue is still not fixed | Turn 30: AGENT: let me verify your details | Turn 31: CUSTOMER: this is taking too long | Turn 32: AGENT: let me check that for you | Turn 33: CUSTOMER: finally someone answered | Turn 34: AGENT: let me verify your details | Turn 35: CUSTOMER: thanks for the support | Turn 36: AGENT: thanks for waiting | Turn 37: CUSTOMER: okay that helps | Turn 38: AGENT: I apologize for the inconvenience | Turn 39: CUSTOMER: okay that helps | Turn 40: AGENT: we are working on it | Turn 41: CUSTOMER: I am not happy with the service | Turn 42: AGENT: please hold for a moment,5,high,resolved,0.0,v_shape,1,False,False,False,False,False,False,False,False,False,True,0.5,8,0,5.57,5.52,0.1737,0.1991,0.3192,0.048,0,0,0.2229
2123,account,466,1.11,41,Turn 1: CUSTOMER: I already tried that | Turn 2: AGENT: I will resolve this for you | Turn 3: CUSTOMER: nothing is working | Turn 4: AGENT: happy to resolve this | Turn 5: CUSTOMER: thanks that solved it | Turn 6: AGENT: this should work now | Turn 7: CUSTOMER: I don't understand the problem | Turn 8: AGENT: I will escalate this | Turn 9: CUSTOMER: this makes no sense | Turn 10: AGENT: let me verify your details | Turn 11: CUSTOMER: please check again | Turn 12: AGENT: I will resolve this for you | Turn 13: CUSTOMER: third time calling | Turn 14: AGENT: glad to help | Turn 15: CUSTOMER: nothing is working | Turn 16: AGENT: I will escalate this | Turn 17: CUSTOMER: thanks for the support | Turn 18: AGENT: let me verify your details | Turn 19: CUSTOMER: okay that helps | Turn 20: AGENT: I understand your frustration | Turn 21: CUSTOMER: this makes no sense | Turn 22: AGENT: I can help you with that | Turn 23: CUSTOMER: this keeps happening | Turn 24: AGENT: let me verify your details | Turn 25: CUSTOMER: I waited so long | Turn 26: AGENT: thank you for calling | Turn 27: CUSTOMER: my issue is still not fixed | Turn 28: AGENT: let me check that for you | Turn 29: CUSTOMER: I waited so long | Turn 30: AGENT: I will resolve this for you | Turn 31: CUSTOMER: this makes no sense | Turn 32: AGENT: I will resolve this for you | Turn 33: CUSTOMER: I already tried that | Turn 34: AGENT: thanks for waiting | Turn 35: CUSTOMER: thanks for the support | Turn 36: AGENT: let me verify your details | Turn 37: CUSTOMER: my issue is still not fixed | Turn 38: AGENT: I can help you with that | Turn 39: CUSTOMER: I am not happy with the service | Turn 40: AGENT: thank you for calling | Turn 41: CUSTOMER: this is taking too long,3,medium,unresolved,0.0,flat,1,True,False,False,False,False,False,False,False,False,False,0.488,8,0,5.8,5.1,0.1524,0.1584,0.3097,0.05,0,0,0.4229
